:START_ID,:END_ID,:TYPE
entity_892,entity_1637,affects
entity_893,entity_965,supports
entity_893,entity_844,supports
entity_894,entity_893,part_of
entity_895,entity_893,part_of
entity_894,entity_5901,uses
entity_894,entity_2326,acts_on
entity_894,entity_965,supports
entity_894,entity_261,located_at
entity_895,entity_5903,uses
entity_895,entity_11618,uses
entity_895,entity_11619,acts_on
entity_895,entity_2326,supports
entity_895,entity_261,located_at
entity_426,entity_843,supports
entity_426,entity_2559,supports
entity_426,entity_965,supports
entity_426,entity_1058,has
entity_426,entity_11620,has
entity_426,entity_1001,has
entity_426,entity_11621,has
entity_426,entity_6377,has
entity_426,entity_11622,has
entity_426,entity_261,located_at
entity_426,entity_806,affects
entity_426,entity_3304,has
entity_426,entity_1013,has
entity_426,entity_951,supports
entity_843,entity_1000,part_of
entity_843,entity_11623,uses
entity_843,entity_1818,has
entity_843,entity_426,connects_to
entity_843,entity_2559,supports
entity_843,entity_11624,has
entity_843,entity_806,affects
entity_847,entity_882,has
entity_847,entity_402,uses
entity_847,entity_961,located_at
entity_848,entity_11625,prevents
entity_848,entity_11626,supports
entity_850,entity_961,located_at
entity_850,entity_11627,supports
entity_850,entity_4732,located_at
entity_850,entity_349,uses
entity_896,entity_2538,supports
entity_896,entity_11628,used_for
entity_896,entity_5916,located_at
entity_896,entity_5906,belongs_to
entity_896,entity_806,part_of
entity_896,entity_11629,used_for
entity_896,entity_11630,used_for
entity_896,entity_11631,located_at
entity_896,entity_2538,affects
entity_896,entity_5916,located_at
entity_896,entity_11632,used_for
entity_896,entity_11633,used_for
entity_11634,entity_571,applied_to
entity_11634,entity_897,applied_to
entity_2494,entity_811,belongs_to
entity_2494,entity_11635,used_for
entity_2494,entity_11636,used_for
entity_571,entity_11637,contains
entity_11637,entity_2495,contains
entity_11637,entity_2496,contains
entity_571,entity_1639,contains
entity_1639,entity_2311,contains
entity_571,entity_2497,contains
entity_571,entity_4732,uses
entity_965,entity_586,acts_on
entity_965,entity_997,has
entity_965,entity_952,has
entity_2494,entity_11638,precedes
entity_2494,entity_11639,precedes
entity_11638,entity_5871,affects
entity_11639,entity_5871,affects
entity_965,entity_1679,requires
entity_965,entity_2311,requires
entity_2494,entity_571,located_at
entity_2494,entity_1008,uses
entity_965,entity_586,affects
entity_965,entity_997,affects
entity_2494,entity_2835,uses
entity_571,entity_194,part_of
entity_571,entity_2835,affects
entity_571,entity_2495,contains
entity_571,entity_1639,contains
entity_571,entity_2326,contains
entity_897,entity_194,part_of
entity_897,entity_4755,contains
entity_897,entity_806,applied_to
entity_897,entity_2496,contains
entity_897,entity_2495,contains
entity_965,entity_571,located_at
entity_965,entity_897,located_at
entity_965,entity_574,prepares_for
entity_965,entity_1077,assembles_into
entity_965,entity_11637,located_at
entity_965,entity_11640,located_at
entity_965,entity_1008,located_at
entity_965,entity_571,located_at
entity_965,entity_897,located_at
entity_897,entity_4660,used_for
entity_897,entity_574,used_for
entity_897,entity_4755,contains
entity_897,entity_817,part_of
entity_897,entity_920,uses
entity_897,entity_947,connected_to
entity_897,entity_383,connected_to
entity_897,entity_11641,used_for
entity_897,entity_806,used_for
entity_897,entity_2496,has
entity_897,entity_2495,has
entity_897,entity_11642,used_for
entity_897,entity_11643,used_for
entity_897,entity_509,has
entity_897,entity_812,used_for
entity_897,entity_11003,used_for
entity_897,entity_11644,used_for
entity_897,entity_11645,used_for
entity_897,entity_11646,used_for
entity_897,entity_806,used_for
entity_897,entity_4660,used_for
entity_897,entity_11643,used_for
entity_897,entity_806,used_for
entity_897,entity_4660,used_for
entity_897,entity_806,used_for
entity_897,entity_4660,used_for
entity_897,entity_806,used_for
entity_897,entity_4660,used_for
entity_897,entity_806,used_for
entity_897,entity_4660,used_for
entity_897,entity_806,used_for
entity_897,entity_4660,used_for
entity_897,entity_806,used_for
entity_812,entity_3368,uses
entity_812,entity_5828,uses
entity_812,entity_11647,uses
entity_899,entity_812,part_of
entity_899,entity_1642,uses
entity_899,entity_2499,located_at
entity_899,entity_383,uses
entity_899,entity_2540,has
entity_899,entity_961,has
entity_899,entity_1012,affects
entity_2504,entity_5804,applied_to
entity_2504,entity_11648,enables
entity_2504,entity_11649,enables
entity_899,entity_1001,has
entity_899,entity_1004,has
entity_899,entity_1005,has
entity_899,entity_2500,contains
entity_899,entity_2501,contains
entity_899,entity_900,contains
entity_899,entity_2512,contains
entity_965,entity_947,located_at
entity_965,entity_901,located_at
entity_901,entity_900,uses
entity_900,entity_899,part_of
entity_900,entity_2509,affects
entity_902,entity_913,uses
entity_902,entity_806,applied_to
entity_902,entity_2509,affects
entity_902,entity_1012,affects
entity_903,entity_806,applied_to
entity_903,entity_1012,affects
entity_903,entity_11650,applied_to
entity_903,entity_965,acts_on
entity_903,entity_1012,affects
entity_903,entity_2512,connects_to
entity_904,entity_11651,contains
entity_904,entity_2511,contains
entity_904,entity_2498,applied_to
entity_901,entity_904,used_by
entity_901,entity_965,acts_on
entity_947,entity_2511,connects_to
entity_946,entity_2511,connects_to
entity_961,entity_2521,affects
entity_961,entity_2521,constrained_by
entity_901,entity_11652,uses
entity_2511,entity_11653,contains
entity_426,entity_898,uses
entity_426,entity_2540,has
entity_426,entity_961,has
entity_961,entity_1001,has
entity_426,entity_1012,affects
entity_905,entity_11654,contains
entity_905,entity_11655,contains
entity_913,entity_907,uses
entity_11656,entity_11657,has
entity_11656,entity_11658,has
entity_11657,entity_2512,connects_to
entity_11658,entity_2512,connects_to
entity_905,entity_2498,applied_to
entity_905,entity_886,affects
entity_905,entity_5788,affects
entity_905,entity_11659,has
entity_11659,entity_11247,affects
entity_906,entity_2498,applied_to
entity_906,entity_11660,has
entity_11660,entity_913,supports
entity_906,entity_912,contains
entity_906,entity_911,contains
entity_906,entity_910,contains
entity_913,entity_908,uses
entity_913,entity_909,uses
entity_908,entity_911,located_at
entity_909,entity_910,located_at
entity_906,entity_11661,affects
entity_906,entity_11662,determines
entity_906,entity_806,applied_to
entity_906,entity_11663,applied_to
entity_906,entity_5816,replaces
entity_906,entity_11664,reduces
entity_906,entity_11665,improves
entity_912,entity_911,connects_to
entity_912,entity_910,connects_to
entity_912,entity_11666,supports
entity_912,entity_11667,has
entity_914,entity_5817,contains
entity_914,entity_11655,contains
entity_11655,entity_2501,connects_to
entity_5817,entity_383,contains
entity_383,entity_903,contains
entity_903,entity_5828,uses
entity_898,entity_459,uses
entity_898,entity_965,acts_on
entity_898,entity_11668,connects_to
entity_903,entity_965,acts_on
entity_898,entity_574,prepares_for
entity_914,entity_574,applied_to
entity_898,entity_947,located_at
entity_903,entity_910,located_at
entity_898,entity_2512,connects_to
entity_898,entity_5817,connects_to
entity_898,entity_903,connects_to
entity_898,entity_965,connects_to
entity_903,entity_965,connects_to
entity_903,entity_910,connects_to
entity_915,entity_916,uses
entity_915,entity_260,part_of
entity_915,entity_11669,located_at
entity_915,entity_965,supports
entity_915,entity_2167,has
entity_915,entity_862,affects
entity_838,entity_917,uses
entity_838,entity_932,uses
entity_808,entity_838,belongs_to
entity_917,entity_806,applied_to
entity_932,entity_806,applied_to
entity_965,entity_915,supports
entity_808,entity_838,belongs_to
entity_808,entity_917,uses
entity_808,entity_598,applied_to
entity_917,entity_965,supports
entity_808,entity_882,has
entity_808,entity_1712,affects
entity_808,entity_11670,improves
entity_808,entity_5829,enables
entity_808,entity_11671,located_at
entity_808,entity_11672,located_at
entity_808,entity_2021,has
entity_808,entity_5478,replaces
entity_808,entity_806,produces
entity_918,entity_917,uses
entity_918,entity_920,uses
entity_918,entity_921,uses
entity_918,entity_2326,uses
entity_918,entity_806,applied_to
entity_918,entity_965,acts_on
entity_918,entity_1008,affects
entity_918,entity_806,enables
entity_926,entity_599,determines
entity_926,entity_11673,affects
entity_926,entity_11674,affects
entity_926,entity_11675,determines
entity_926,entity_11676,affects
entity_917,entity_923,classified_as
entity_917,entity_924,classified_as
entity_917,entity_925,classified_as
entity_923,entity_11677,has
entity_923,entity_11678,has
entity_924,entity_11679,has
entity_924,entity_11680,has
entity_925,entity_11681,has
entity_925,entity_11682,has
entity_924,entity_2656,has
entity_924,entity_5151,has
entity_924,entity_11683,has
entity_924,entity_11684,has
entity_925,entity_2656,has
entity_925,entity_5151,has
entity_925,entity_11683,has
entity_925,entity_11684,has
entity_924,entity_917,belongs_to
entity_925,entity_917,belongs_to
entity_924,entity_11685,applied_to
entity_925,entity_11686,applied_to
entity_925,entity_11687,applied_to
entity_15,entity_16,replaces
entity_15,entity_17,uses
entity_15,entity_18,applied_to
entity_15,entity_19,applied_to
entity_15,entity_11688,improves
entity_15,entity_11689,reduces
entity_15,entity_11690,reduces
entity_15,entity_11691,increases
entity_15,entity_11692,reduces
entity_15,entity_3000,reduces
entity_15,entity_25,applied_to
entity_25,entity_11282,uses
entity_26,entity_4728,uses
entity_26,entity_4729,uses
entity_26,entity_11693,produces
entity_28,entity_138,part_of
entity_144,entity_138,part_of
entity_3873,entity_452,applied_to
entity_3873,entity_649,applied_to
entity_3873,entity_658,applied_to
entity_3873,entity_667,applied_to
entity_3873,entity_620,has
entity_3873,entity_664,has
entity_3873,entity_697,acts_on
entity_3873,entity_788,acts_on
entity_3873,entity_190,acts_on
entity_3873,entity_1693,improves
entity_3873,entity_5473,improves
entity_3873,entity_7722,improves
entity_3873,entity_7469,improves
entity_3873,entity_11694,improves
entity_3873,entity_11695,improves
entity_3873,entity_4142,belongs_to
entity_3575,entity_4142,belongs_to
entity_2373,entity_7469,affects
entity_2373,entity_11696,affects
entity_693,entity_11697,regulates
entity_11698,entity_4142,part_of
entity_11698,entity_6975,contains
entity_11698,entity_5484,contains
entity_11698,entity_7124,connects_to
entity_3873,entity_7750,precedes
entity_3873,entity_11699,precedes
entity_3873,entity_5314,located_at
entity_3873,entity_11700,enables
entity_3873,entity_11701,affects
entity_3873,entity_11702,affects
entity_2372,entity_876,requires
entity_2372,entity_736,requires
entity_2892,entity_620,acts_on
entity_2892,entity_664,acts_on
entity_343,entity_3571,acts_on
entity_344,entity_3571,acts_on
entity_10590,entity_7732,located_at
entity_625,entity_7732,located_at
entity_3573,entity_11703,has
entity_3573,entity_11704,has
entity_311,entity_11705,evaluates
entity_311,entity_2373,evaluates
entity_311,entity_11706,influences
entity_3873,entity_4142,belongs_to
entity_761,entity_450,applied_to
entity_761,entity_3455,applied_to
entity_761,entity_9005,applied_to
entity_761,entity_9004,applied_to
entity_761,entity_7123,applied_to
entity_761,entity_625,applied_to
entity_761,entity_2328,applied_to
entity_761,entity_2334,applied_to
entity_761,entity_11707,applied_to
entity_761,entity_456,applied_to
entity_11708,entity_11709,belongs_to
entity_11708,entity_11710,improves
entity_11711,entity_3580,inputs
entity_3992,entity_11712,contains
entity_11713,entity_803,contains
entity_11713,entity_11714,contains
entity_11713,entity_11715,contains
entity_3467,entity_11716,refines
entity_11717,entity_11718,affects
entity_11719,entity_11720,ensures
entity_11721,entity_11722,follows
entity_11721,entity_3581,follows
entity_3581,entity_2373,ensures
entity_11723,entity_3581,follows
entity_11723,entity_11724,ensures
entity_11723,entity_3581,inputs
entity_11723,entity_3556,outputs
entity_3581,entity_665,refines
entity_2116,entity_761,contains
entity_761,entity_4150,improves
entity_761,entity_11725,improves
entity_761,entity_11726,uses
entity_761,entity_3508,uses
entity_761,entity_11727,replaces
entity_2354,entity_4791,belongs_to
entity_4182,entity_11728,affects
entity_761,entity_3950,reduces
entity_761,entity_11729,reduces
entity_761,entity_6423,shortens
entity_805,entity_1291,uses
entity_260,entity_11730,located_at
entity_761,entity_11731,replaces
entity_761,entity_6423,improves
entity_761,entity_11729,reduces
entity_761,entity_11732,affects
entity_7728,entity_2116,part_of
entity_7728,entity_457,part_of
entity_7728,entity_3470,part_of
entity_7728,entity_4006,has
entity_619,entity_7728,part_of
entity_11733,entity_7728,part_of
entity_625,entity_7728,part_of
entity_630,entity_7728,part_of
entity_631,entity_7728,part_of
entity_3582,entity_7728,part_of
entity_3582,entity_602,acts_on
entity_3582,entity_654,acts_on
entity_3582,entity_7729,acts_on
entity_3582,entity_625,part_of
entity_3893,entity_788,part_of
entity_3582,entity_3583,located_at
entity_11734,entity_2387,inputs
entity_11734,entity_260,inputs
entity_11734,entity_3694,inputs
entity_3581,entity_2387,inputs
entity_3581,entity_260,inputs
entity_3581,entity_3694,inputs
entity_2892,entity_1490,has
entity_2892,entity_2281,has
entity_2892,entity_3584,has
entity_2892,entity_846,has
entity_2892,entity_2283,has
entity_619,entity_624,uses
entity_619,entity_3585,contains
entity_619,entity_620,contains
entity_619,entity_7730,contains
entity_619,entity_1359,prepares_for
entity_619,entity_4558,prepares_for
entity_619,entity_473,prepares_for
entity_619,entity_671,replaces
entity_619,entity_11735,enables
entity_619,entity_408,uses
entity_619,entity_3587,uses
entity_669,entity_2892,applied_to
entity_669,entity_2292,improves
entity_624,entity_1532,applied_to
entity_3588,entity_11736,used_in
entity_624,entity_734,has
entity_624,entity_737,has
entity_624,entity_149,enables
entity_624,entity_15,enables
entity_624,entity_11737,has
entity_624,entity_11738,has
entity_623,entity_2892,acts_on
entity_623,entity_11739,improves
entity_623,entity_621,produces
entity_623,entity_622,produces
entity_621,entity_10570,determines
entity_622,entity_11739,affects
entity_3589,entity_2892,applied_to
entity_3589,entity_11740,has
entity_3589,entity_11741,equivalent_to
entity_3589,entity_11742,equivalent_to
entity_11743,entity_623,applied_to
entity_11744,entity_623,applied_to
entity_11745,entity_623,applied_to
entity_11743,entity_11746,has
entity_11744,entity_11747,has
entity_11745,entity_11747,has
entity_11743,entity_11748,equivalent_to
entity_11744,entity_11749,equivalent_to
entity_11745,entity_11750,equivalent_to
entity_11743,entity_11512,equivalent_to
entity_11744,entity_11751,equivalent_to
entity_11745,entity_11752,equivalent_to
entity_346,entity_3585,requires
entity_3585,entity_11753,uses
entity_2229,entity_11754,located_at
entity_1514,entity_2229,contains
entity_2229,entity_11755,located_at
entity_2229,entity_11756,has
entity_11756,entity_11757,applies_to
entity_1546,entity_2284,prepares_for
entity_1546,entity_346,acts_on
entity_1546,entity_1532,applied_to
entity_3595,entity_1532,used_by
entity_3596,entity_1532,used_by
entity_3597,entity_1532,used_by
entity_3595,entity_1533,located_at
entity_3595,entity_2779,has
entity_3596,entity_11758,requires
entity_3597,entity_11759,requires
entity_3597,entity_11760,requires
entity_3597,entity_11761,requires
entity_1546,entity_735,has
entity_735,entity_3598,affects
entity_735,entity_11762,affects
entity_3600,entity_380,uses
entity_3600,entity_2892,acts_on
entity_3600,entity_11763,improves
entity_3600,entity_619,applied_to
entity_3601,entity_1514,contains
entity_3601,entity_11764,contains
entity_1514,entity_3601,part_of
entity_11764,entity_3601,part_of
entity_3601,entity_1533,uses
entity_3601,entity_10553,uses
entity_3601,entity_6850,prepares_for
entity_3601,entity_619,applied_to
entity_3601,entity_11765,enables
entity_3601,entity_11766,connects_to
entity_3601,entity_11767,connects_to
entity_3599,entity_3602,located_at
entity_3602,entity_3603,contains
entity_3602,entity_11768,contains
entity_3602,entity_3605,contains
entity_3602,entity_1495,contains
entity_3603,entity_1499,uses
entity_3603,entity_346,acts_on
entity_3603,entity_1490,removes
entity_3603,entity_3656,removes
entity_3604,entity_11769,uses
entity_3604,entity_11770,uses
entity_3604,entity_11771,uses
entity_3604,entity_11772,replaces
entity_3604,entity_2779,affects
entity_3603,entity_380,uses
entity_3605,entity_346,acts_on
entity_3605,entity_2278,uses
entity_3605,entity_3053,uses
entity_1495,entity_3600,applied_to
entity_1495,entity_11773,uses
entity_1495,entity_3604,connected_to
entity_380,entity_11774,used_for
entity_1493,entity_3600,used_for
entity_11775,entity_3600,used_for
entity_11776,entity_3600,used_for
entity_11777,entity_3600,used_for
entity_1495,entity_11778,has
entity_1495,entity_11779,has
entity_11776,entity_4513,has
entity_11776,entity_5307,acts_on
entity_11780,entity_5307,acts_on
entity_11776,entity_11781,affects
entity_11780,entity_11781,affects
entity_11775,entity_3600,used_in
entity_11776,entity_3600,used_in
entity_11780,entity_3600,used_in
entity_11775,entity_5151,has
entity_11776,entity_5151,has
entity_11780,entity_5151,has
entity_3600,entity_622,affects
entity_3600,entity_5307,applied_to
entity_622,entity_6120,has
entity_622,entity_10724,has
entity_380,entity_3600,used_in
entity_2284,entity_11782,uses
entity_2284,entity_3606,uses
entity_2284,entity_11783,uses
entity_3606,entity_11784,uses
entity_3606,entity_11785,uses
entity_3606,entity_11786,uses
entity_2415,entity_11787,contains
entity_2415,entity_11788,contains
entity_2415,entity_11789,contains
entity_2415,entity_11790,contains
entity_2274,entity_11791,uses
entity_2274,entity_11792,uses
entity_2274,entity_11793,uses
entity_625,entity_2279,precedes
entity_625,entity_451,applied_to
entity_671,entity_771,acts_on
entity_671,entity_2280,acts_on
entity_671,entity_2281,acts_on
entity_671,entity_2282,acts_on
entity_671,entity_2283,acts_on
entity_2279,entity_2892,applied_to
entity_2279,entity_415,applied_to
entity_624,entity_2284,used_in
entity_624,entity_625,used_in
entity_624,entity_11794,has
entity_624,entity_7731,has
entity_624,entity_737,has
entity_2285,entity_11795,prevents
entity_11793,entity_11796,prevents
entity_625,entity_671,inputs
entity_625,entity_2279,inputs
entity_625,entity_2892,acts_on
entity_625,entity_769,acts_on
entity_671,entity_2892,acts_on
entity_671,entity_769,acts_on
entity_415,entity_2892,contains
entity_415,entity_769,contains
entity_761,entity_415,acts_on
entity_761,entity_769,acts_on
entity_671,entity_2279,precedes
entity_625,entity_761,precedes
entity_671,entity_2275,uses
entity_671,entity_2277,uses
entity_2275,entity_11797,applied_to
entity_2275,entity_5307,acts_on
entity_2275,entity_627,requires
entity_627,entity_11798,contains
entity_627,entity_2294,contains
entity_627,entity_2295,contains
entity_627,entity_2296,contains
entity_2275,entity_2278,uses
entity_2275,entity_1493,uses
entity_2275,entity_2290,has
entity_2275,entity_2291,has
entity_2275,entity_11799,has
entity_2275,entity_11800,has
entity_2277,entity_622,has
entity_2277,entity_2292,not_suitable_for
entity_2275,entity_10570,improves
entity_2275,entity_7081,produces
entity_2275,entity_627,located_at
entity_627,entity_11798,contains
entity_627,entity_383,contains
entity_627,entity_2294,contains
entity_627,entity_2295,contains
entity_627,entity_2296,contains
entity_627,entity_447,located_at
entity_2293,entity_7734,located_at
entity_7735,entity_11801,located_at
entity_625,entity_11802,located_at
entity_671,entity_2297,uses
entity_671,entity_2298,uses
entity_2275,entity_620,applied_to
entity_2277,entity_620,applied_to
entity_2275,entity_2277,replaces
entity_2275,entity_2277,complements
entity_447,entity_2275,uses
entity_447,entity_2277,uses
entity_11803,entity_2275,affects
entity_11804,entity_2275,affects
entity_3556,entity_2275,affects
entity_6119,entity_2275,affects
entity_11805,entity_2275,affects
entity_2275,entity_348,contains
entity_2275,entity_2276,contains
entity_348,entity_11775,uses
entity_348,entity_1493,uses
entity_348,entity_11776,uses
entity_348,entity_11777,uses
entity_2276,entity_11806,uses
entity_2276,entity_11807,uses
entity_2276,entity_11808,uses
entity_2276,entity_11797,applied_to
entity_348,entity_11797,applied_to
entity_2276,entity_11809,located_at
entity_348,entity_627,located_at
entity_2276,entity_11810,affects
entity_2276,entity_348,replaces
entity_348,entity_2276,replaces
entity_348,entity_380,uses
entity_2276,entity_380,uses
entity_2276,entity_7084,applied_to
entity_348,entity_11797,applied_to
entity_2277,entity_2242,uses
entity_2277,entity_2300,uses
entity_2277,entity_2301,uses
entity_2277,entity_2299,uses
entity_2277,entity_805,applied_to
entity_2277,entity_5307,acts_on
entity_2277,entity_3521,improves
entity_2277,entity_11811,replaces
entity_2277,entity_3555,has
entity_2277,entity_3556,has
entity_2277,entity_4515,has
entity_2277,entity_3521,has
entity_2277,entity_622,has
entity_2277,entity_2292,has
entity_2277,entity_2278,uses
entity_2277,entity_260,located_at
entity_2302,entity_2278,uses
entity_2302,entity_380,uses
entity_2302,entity_2281,acts_on
entity_2302,entity_3872,applied_to
entity_2302,entity_2276,replaces
entity_2302,entity_11812,located_at
entity_2303,entity_380,uses
entity_2303,entity_4732,uses
entity_2303,entity_5307,applied_to
entity_2303,entity_877,improves
entity_2303,entity_1490,acts_on
entity_2303,entity_3656,acts_on
entity_2303,entity_10569,acts_on
entity_2303,entity_2276,replaces
entity_2303,entity_805,prepares_for
entity_2304,entity_11813,applied_to
entity_2304,entity_346,acts_on
entity_2304,entity_1490,removes
entity_2304,entity_3656,removes
entity_2304,entity_10569,removes
entity_2304,entity_6199,replaces
entity_2304,entity_877,improves
entity_2304,entity_11814,improves
entity_2304,entity_2483,removes
entity_2304,entity_11815,requires
entity_2304,entity_11816,requires
entity_2304,entity_5224,requires
entity_2304,entity_805,precedes
entity_2304,entity_769,acts_on
entity_2304,entity_379,affects
entity_965,entity_2305,contains
entity_965,entity_2306,contains
entity_965,entity_2307,contains
entity_965,entity_2308,contains
entity_965,entity_2309,contains
entity_965,entity_2310,contains
entity_671,entity_11817,affects
entity_11818,entity_4433,requires
entity_11818,entity_11819,requires
entity_11818,entity_7299,produces
entity_671,entity_337,applied_to
entity_671,entity_2311,applied_to
entity_671,entity_2354,affects
entity_2312,entity_671,requires
entity_2313,entity_671,requires
entity_2314,entity_671,requires
entity_671,entity_11820,applied_to
entity_671,entity_11821,applied_to
entity_671,entity_11822,applied_to
entity_671,entity_11823,has
entity_671,entity_11820,applied_to
entity_671,entity_11821,applied_to
entity_671,entity_11822,applied_to
entity_2315,entity_11824,applied_to
entity_2316,entity_11825,applied_to
entity_2317,entity_11826,applied_to
entity_2318,entity_11827,applied_to
entity_2319,entity_11828,applied_to
entity_2279,entity_415,applied_to
entity_625,entity_3873,part_of
entity_625,entity_2328,precedes
entity_415,entity_658,contains
entity_415,entity_3941,contains
entity_415,entity_788,contains
entity_2322,entity_415,part_of
entity_625,entity_2373,improves
entity_625,entity_2328,replaces
entity_415,entity_724,has
entity_625,entity_11829,located_at
entity_11830,entity_2320,located_at
entity_2320,entity_11831,contains
entity_7736,entity_2279,precedes
entity_2279,entity_2321,uses
entity_2279,entity_11802,located_at
entity_2279,entity_11832,requires
entity_832,entity_11833,precedes
entity_665,entity_625,refines
entity_625,entity_415,located_at
entity_625,entity_724,requires
entity_625,entity_415,acts_on
entity_625,entity_380,uses
entity_625,entity_4719,requires
entity_625,entity_2325,requires
entity_625,entity_11834,precedes
entity_625,entity_2323,requires
entity_625,entity_2285,requires
entity_625,entity_261,located_at
entity_625,entity_2326,requires
entity_625,entity_769,acts_on
entity_625,entity_455,requires
entity_625,entity_11835,requires
entity_625,entity_2330,requires
entity_625,entity_2331,requires
entity_625,entity_2473,requires
entity_415,entity_261,located_at
entity_769,entity_2326,located_at
entity_415,entity_2326,contacts_with
entity_769,entity_11836,requires
entity_11837,entity_11838,used_to
entity_11837,entity_2357,has
entity_630,entity_261,located_at
entity_630,entity_194,located_at
entity_630,entity_264,located_at
entity_630,entity_620,contains
entity_630,entity_663,contains
entity_630,entity_7741,contains
entity_630,entity_433,contains
entity_632,entity_433,acts_on
entity_3824,entity_620,acts_on
entity_3824,entity_663,acts_on
entity_3824,entity_7741,acts_on
entity_2328,entity_261,located_at
entity_2328,entity_11839,contains
entity_2328,entity_11840,contains
entity_2328,entity_11841,contains
entity_2328,entity_5316,contains
entity_2328,entity_11842,acts_on
entity_3820,entity_264,located_at
entity_3820,entity_2355,acts_on
entity_2328,entity_671,precedes
entity_2328,entity_671,inputs
entity_2328,entity_769,acts_on
entity_2328,entity_11843,inputs
entity_2328,entity_3584,acts_on
entity_2328,entity_11844,inputs
entity_2328,entity_10561,acts_on
entity_2328,entity_11845,inputs
entity_2328,entity_11846,acts_on
entity_2328,entity_2323,inputs
entity_2328,entity_11847,acts_on
entity_2328,entity_2329,inputs
entity_2328,entity_1712,acts_on
entity_2328,entity_2326,acts_on
entity_2328,entity_601,acts_on
entity_2328,entity_1423,inputs
entity_2328,entity_2333,inputs
entity_2328,entity_806,inputs
entity_2328,entity_7750,inputs
entity_2328,entity_261,located_at
entity_2328,entity_3693,uses
entity_2328,entity_735,affects
entity_2328,entity_736,affects
entity_2328,entity_455,precedes
entity_2328,entity_6499,applies_to
entity_2328,entity_11526,applies_to
entity_2328,entity_2354,uses
entity_2328,entity_734,uses
entity_2328,entity_3491,uses
entity_2328,entity_1013,uses
entity_2328,entity_1423,applies_to
entity_2328,entity_2333,applies_to
entity_2328,entity_2326,uses
entity_2328,entity_601,uses
entity_2328,entity_2332,applies_to
entity_2328,entity_786,uses
entity_2328,entity_2559,uses
entity_2328,entity_410,uses
entity_2328,entity_2323,uses
entity_2334,entity_264,located_at
entity_2334,entity_632,applies_to
entity_2334,entity_11848,applies_to
entity_2334,entity_1423,applies_to
entity_2334,entity_2333,applies_to
entity_2334,entity_2332,applies_to
entity_2334,entity_2330,applies_to
entity_2334,entity_588,applies_to
entity_2334,entity_2331,applies_to
entity_11849,entity_2370,uses
entity_11849,entity_447,uses
entity_2335,entity_11850,part_of
entity_1823,entity_11850,part_of
entity_2336,entity_11850,part_of
entity_2335,entity_730,uses
entity_2335,entity_624,uses
entity_1823,entity_730,uses
entity_1823,entity_624,uses
entity_2336,entity_730,uses
entity_2336,entity_624,uses
entity_2337,entity_1489,uses
entity_2337,entity_11851,uses
entity_2337,entity_11852,uses
entity_2337,entity_11853,uses
entity_2337,entity_2476,uses
entity_2338,entity_1489,uses
entity_2338,entity_11851,uses
entity_2338,entity_11852,uses
entity_2338,entity_11853,uses
entity_2338,entity_2476,uses
entity_2339,entity_1489,uses
entity_2339,entity_11851,uses
entity_2339,entity_11852,uses
entity_2339,entity_11853,uses
entity_2339,entity_2476,uses
entity_2340,entity_1489,uses
entity_2340,entity_11851,uses
entity_2340,entity_11852,uses
entity_2340,entity_11853,uses
entity_2340,entity_2476,uses
entity_658,entity_649,part_of
entity_658,entity_620,uses
entity_658,entity_663,uses
entity_658,entity_664,uses
entity_667,entity_649,part_of
entity_667,entity_620,uses
entity_667,entity_663,uses
entity_667,entity_664,uses
entity_659,entity_667,part_of
entity_660,entity_667,part_of
entity_661,entity_667,part_of
entity_662,entity_667,part_of
entity_658,entity_665,inputs
entity_667,entity_665,inputs
entity_665,entity_2371,outputs
entity_658,entity_666,uses
entity_667,entity_666,uses
entity_658,entity_2589,has
entity_667,entity_2589,has
entity_658,entity_7756,has
entity_667,entity_7756,has
entity_658,entity_7757,affects
entity_667,entity_7757,affects
entity_658,entity_668,uses
entity_667,entity_668,uses
entity_649,entity_11854,uses
entity_649,entity_379,uses
entity_649,entity_665,applied_to
entity_2334,entity_11855,precedes
entity_2334,entity_769,acts_on
entity_733,entity_2373,determines
entity_2342,entity_11856,applied_to
entity_2342,entity_2428,precedes
entity_2428,entity_697,applied_to
entity_2342,entity_2367,applied_to
entity_2342,entity_11857,uses
entity_2342,entity_2970,uses
entity_2342,entity_641,acts_on
entity_2342,entity_337,acts_on
entity_2342,entity_769,acts_on
entity_2342,entity_2362,precedes
entity_2342,entity_2363,inputs
entity_2342,entity_11858,affects
entity_2342,entity_194,located_at
entity_2342,entity_2364,located_at
entity_2342,entity_2365,located_at
entity_2342,entity_2366,located_at
entity_2342,entity_337,located_at
entity_2342,entity_1679,located_at
entity_2342,entity_1628,located_at
entity_2342,entity_11859,located_at
entity_2342,entity_1712,located_at
entity_2342,entity_3656,located_at
entity_2342,entity_620,located_at
entity_2372,entity_2359,uses
entity_2372,entity_2360,uses
entity_1423,entity_190,belongs_to
entity_2333,entity_190,belongs_to
entity_1454,entity_190,belongs_to
entity_2343,entity_190,belongs_to
entity_411,entity_2372,applied_to
entity_1662,entity_2372,acts_on
entity_2372,entity_11860,located_at
entity_631,entity_2345,contains
entity_631,entity_1770,contains
entity_631,entity_2346,contains
entity_631,entity_632,contains
entity_631,entity_2341,contains
entity_631,entity_2347,uses
entity_631,entity_433,uses
entity_632,entity_194,located_at
entity_634,entity_11861,acts_on
